region_id,stock,year,value
BHI-001,cod_SDs22_24,2019,2
BHI-002,cod_SDs22_24,2019,2
BHI-003,cod_SDs22_24,2019,2
BHI-005,cod_SDs22_24,2019,2
BHI-006,cod_SDs22_24,2019,2
BHI-007,cod_SDs22_24,2019,2
BHI-008,cod_SDs22_24,2019,2
BHI-009,cod_SDs22_24,2019,2
BHI-010,cod_SDs22_24,2019,2
BHI-011,cod_SDs22_24,2019,2
BHI-012,cod_SDs22_24,2019,2
BHI-013,cod_SDs22_24,2019,2
BHI-014,cod_SDs22_24,2019,2
BHI-015,cod_SDs22_24,2019,2
BHI-016,cod_SDs22_24,2019,2
BHI-017,cod_SDs22_24,2019,2
BHI-001,cod_SDs22_24,2018,2.346153846
BHI-002,cod_SDs22_24,2018,2.346153846
BHI-003,cod_SDs22_24,2018,2.346153846
BHI-005,cod_SDs22_24,2018,2.346153846
BHI-006,cod_SDs22_24,2018,2.346153846
BHI-007,cod_SDs22_24,2018,2.346153846
BHI-008,cod_SDs22_24,2018,2.346153846
BHI-009,cod_SDs22_24,2018,2.346153846
BHI-010,cod_SDs22_24,2018,2.346153846
BHI-011,cod_SDs22_24,2018,2.346153846
BHI-012,cod_SDs22_24,2018,2.346153846
BHI-013,cod_SDs22_24,2018,2.346153846
BHI-014,cod_SDs22_24,2018,2.346153846
BHI-015,cod_SDs22_24,2018,2.346153846
BHI-016,cod_SDs22_24,2018,2.346153846
BHI-017,cod_SDs22_24,2018,2.346153846
BHI-001,cod_SDs22_24,2017,3
BHI-002,cod_SDs22_24,2017,3
BHI-003,cod_SDs22_24,2017,3
BHI-005,cod_SDs22_24,2017,3
BHI-006,cod_SDs22_24,2017,3
BHI-007,cod_SDs22_24,2017,3
BHI-008,cod_SDs22_24,2017,3
BHI-009,cod_SDs22_24,2017,3
BHI-010,cod_SDs22_24,2017,3
BHI-011,cod_SDs22_24,2017,3
BHI-012,cod_SDs22_24,2017,3
BHI-013,cod_SDs22_24,2017,3
BHI-014,cod_SDs22_24,2017,3
BHI-015,cod_SDs22_24,2017,3
BHI-016,cod_SDs22_24,2017,3
BHI-017,cod_SDs22_24,2017,3
BHI-001,cod_SDs22_24,2016,3.653846154
BHI-002,cod_SDs22_24,2016,3.653846154
BHI-003,cod_SDs22_24,2016,3.653846154
BHI-005,cod_SDs22_24,2016,3.653846154
BHI-006,cod_SDs22_24,2016,3.653846154
BHI-007,cod_SDs22_24,2016,3.653846154
BHI-008,cod_SDs22_24,2016,3.653846154
BHI-009,cod_SDs22_24,2016,3.653846154
BHI-010,cod_SDs22_24,2016,3.653846154
BHI-011,cod_SDs22_24,2016,3.653846154
BHI-012,cod_SDs22_24,2016,3.653846154
BHI-013,cod_SDs22_24,2016,3.653846154
BHI-014,cod_SDs22_24,2016,3.653846154
BHI-015,cod_SDs22_24,2016,3.653846154
BHI-016,cod_SDs22_24,2016,3.653846154
BHI-017,cod_SDs22_24,2016,3.653846154
BHI-001,cod_SDs22_24,2015,3.730769231
BHI-002,cod_SDs22_24,2015,3.730769231
BHI-003,cod_SDs22_24,2015,3.730769231
BHI-005,cod_SDs22_24,2015,3.730769231
BHI-006,cod_SDs22_24,2015,3.730769231
BHI-007,cod_SDs22_24,2015,3.730769231
BHI-008,cod_SDs22_24,2015,3.730769231
BHI-009,cod_SDs22_24,2015,3.730769231
BHI-010,cod_SDs22_24,2015,3.730769231
BHI-011,cod_SDs22_24,2015,3.730769231
BHI-012,cod_SDs22_24,2015,3.730769231
BHI-013,cod_SDs22_24,2015,3.730769231
BHI-014,cod_SDs22_24,2015,3.730769231
BHI-015,cod_SDs22_24,2015,3.730769231
BHI-016,cod_SDs22_24,2015,3.730769231
BHI-017,cod_SDs22_24,2015,3.730769231
BHI-001,cod_SDs22_24,2014,3.846153846
BHI-002,cod_SDs22_24,2014,3.846153846
BHI-003,cod_SDs22_24,2014,3.846153846
BHI-005,cod_SDs22_24,2014,3.846153846
BHI-006,cod_SDs22_24,2014,3.846153846
BHI-007,cod_SDs22_24,2014,3.846153846
BHI-008,cod_SDs22_24,2014,3.846153846
BHI-009,cod_SDs22_24,2014,3.846153846
BHI-010,cod_SDs22_24,2014,3.846153846
BHI-011,cod_SDs22_24,2014,3.846153846
BHI-012,cod_SDs22_24,2014,3.846153846
BHI-013,cod_SDs22_24,2014,3.846153846
BHI-014,cod_SDs22_24,2014,3.846153846
BHI-015,cod_SDs22_24,2014,3.846153846
BHI-016,cod_SDs22_24,2014,3.846153846
BHI-017,cod_SDs22_24,2014,3.846153846
BHI-001,cod_SDs22_24,2013,4.230769231
BHI-002,cod_SDs22_24,2013,4.230769231
BHI-003,cod_SDs22_24,2013,4.230769231
BHI-005,cod_SDs22_24,2013,4.230769231
BHI-006,cod_SDs22_24,2013,4.230769231
BHI-007,cod_SDs22_24,2013,4.230769231
BHI-008,cod_SDs22_24,2013,4.230769231
BHI-009,cod_SDs22_24,2013,4.230769231
BHI-010,cod_SDs22_24,2013,4.230769231
BHI-011,cod_SDs22_24,2013,4.230769231
BHI-012,cod_SDs22_24,2013,4.230769231
BHI-013,cod_SDs22_24,2013,4.230769231
BHI-014,cod_SDs22_24,2013,4.230769231
BHI-015,cod_SDs22_24,2013,4.230769231
BHI-016,cod_SDs22_24,2013,4.230769231
BHI-017,cod_SDs22_24,2013,4.230769231
BHI-001,cod_SDs22_24,2012,3.538461538
BHI-002,cod_SDs22_24,2012,3.538461538
BHI-003,cod_SDs22_24,2012,3.538461538
BHI-005,cod_SDs22_24,2012,3.538461538
BHI-006,cod_SDs22_24,2012,3.538461538
BHI-007,cod_SDs22_24,2012,3.538461538
BHI-008,cod_SDs22_24,2012,3.538461538
BHI-009,cod_SDs22_24,2012,3.538461538
BHI-010,cod_SDs22_24,2012,3.538461538
BHI-011,cod_SDs22_24,2012,3.538461538
BHI-012,cod_SDs22_24,2012,3.538461538
BHI-013,cod_SDs22_24,2012,3.538461538
BHI-014,cod_SDs22_24,2012,3.538461538
BHI-015,cod_SDs22_24,2012,3.538461538
BHI-016,cod_SDs22_24,2012,3.538461538
BHI-017,cod_SDs22_24,2012,3.538461538
BHI-001,cod_SDs22_24,2011,3.769230769
BHI-002,cod_SDs22_24,2011,3.769230769
BHI-003,cod_SDs22_24,2011,3.769230769
BHI-005,cod_SDs22_24,2011,3.769230769
BHI-006,cod_SDs22_24,2011,3.769230769
BHI-007,cod_SDs22_24,2011,3.769230769
BHI-008,cod_SDs22_24,2011,3.769230769
BHI-009,cod_SDs22_24,2011,3.769230769
BHI-010,cod_SDs22_24,2011,3.769230769
