region_id,latitude,longitude,year,value,matrix
37,60.5326,18.162399999999998,2013,0.36871508379888274,bio
41,65.0568,21.474999999999998,2013,0.4826815642458101,bio
38,61.25,19.5,2013,0.7041899441340782,bio
29,58.693600000000004,18.0043,2013,0.9162011173184358,bio
31,58.75,20.5,2013,0.8547486033519553,bio
14,55.7507,14.283299999999999,2013,0.787709497206704,bio
26,57.3167,17.5,2013,0.43659217877094975,bio
11,55.3163,13.610999999999999,2013,0.6899441340782123,bio
14,55.9491,15.780999999999999,2013,0.7486033519553074,bio
38,61.710950000000004,20.70753,2014,0.22666666666666668,bio
42,64.17916999999998,23.326539999999998,2014,0.7975000000000001,bio
37,61.4554,17.1622,2014,0.2793296089385475,bio
35,59.565200000000004,18.834800000000005,2014,1.0614525139664805,bio
1,57.224700000000006,11.828,2014,0.15363128491620112,bio
21,54.91666666999999,18.666666669999998,2014,0.6309166666666667,bio
39,63.6808,20.876800000000003,2014,0.34636871508379896,bio
17,54.91666666999999,16.666666669999998,2014,1.4359166666666667,bio
37,60.5326,18.162399999999998,2014,0.35195530726256985,bio
38,61.25,19.5,2014,0.3743016759776537,bio
41,65.5825,22.8791,2014,0.553072625698324,bio
41,65.0568,21.474999999999998,2014,0.45530726256983245,bio
32,60.25459,26.3828,2014,0.4166666666666667,bio
38,63.098800000000004,20.100900000000003,2014,0.17,bio
38,60.55479999999999,20.1155,2014,0.14966666666666667,bio
31,58.75,20.5,2014,0.5195530726256984,bio
30,59.54753,22.60535,2014,0.5325,bio
14,55.7507,14.283299999999999,2014,0.4162011173184358,bio
1,56.325100000000006,12.3811,2014,0.08938547486033521,bio
41,65.7555,22.4181,2014,0.47206703910614534,bio
26,57.3167,17.5,2014,0.9497206703910616,bio
14,55.9491,15.780999999999999,2014,0.6703910614525139,bio
29,58.693600000000004,18.0043,2014,0.670391061452514,bio
11,55.3163,13.610999999999999,2014,0.6983240223463687,bio
23,55.91666666999999,20.75,2015,0.184,bio
21,54.91666666999999,18.666666669999998,2015,1.0149166666666667,bio
17,54.91666666999999,16.666666669999998,2015,1.1176666666666666,bio
23,55.58333333000001,20.583333329999995,2016,0.88,bio
23,55.91666666999999,20.416666669999998,2016,1.58,bio
23,55.91666666999999,20.75,2016,1.6800000000000002,bio
42,64.17916999999998,23.326539999999998,2016,0.6135,bio
21,54.91666666999999,18.666666669999998,2016,0.6506666666666667,bio
30,59.54753,22.60535,2016,0.21150000000000002,bio
17,54.91666666999999,16.666666669999998,2016,0.7759166666666667,bio
40,63.11747999999999,20.553729999999998,2016,0.408,bio
38,61.710950000000004,20.70753,2016,1.187,bio
38,60.5413,19.580399999999997,2016,0.5569999999999999,bio
32,60.0319,26.227800000000002,2016,0.2775,bio
21,54.91666666999999,18.666666669999998,2017,0.8315833333333333,bio
17,54.91666666999999,16.666666669999998,2017,0.9409166666666667,bio
42,65.0398,24.82883,2017,0.7151005586592178,bio
37,63.01387999999999,19.456870000000002,2017,0.629,bio
38,61.965430000000005,20.770129999999998,2017,0.28600000000000003,bio
30,59.533,22.00162,2017,0.548,bio
32,60.0403,26.21055,2017,0.453,bio
17,54.91666666999999,16.666666669999998,2018,0.7829166666666667,bio
21,54.91666666999999,18.666666669999998,2018,0.6491666666666667,bio
37,63.01387999999999,19.456870000000002,2018,0.36,bio
38,61.965430000000005,20.770129999999998,2018,0.33999999999999997,bio
38,60.55479999999999,20.1155,2018,0.62,bio
42,65.0398,24.82883,2018,0.51,bio
32,60.487739999999995,27.09607,2018,0.58,bio
21,54.91666666999999,18.666666669999998,2019,0.8450833333333333,bio
17,54.91666666999999,16.666666669999998,2019,0.5982500000000001,bio
37,63.01387999999999,19.456870000000002,2019,0.75,bio
38,61.965430000000005,20.770129999999998,2019,0.89,bio
38,60.5413,19.580399999999997,2019,0.8400000000000001,bio
30,59.54753,22.60535,2019,0.55,bio
32,60.25459,26.3828,2019,0.26,bio
34,59.626479,24.387424,2019,0.32,bio
42,65.0398,24.82883,2019,0.53,bio
28,58.00633500000001,23.119715000000003,2019,6.8,bio
33,59.662085000000005,27.260071999999997,2019,0.15,bio
