region_id,sector,year,gva_sector_prop,country_blueecon_gva
BHI-009,marine_renewable_energy,2012,0.011047031110389082,12311
BHI-015,marine_renewable_energy,2012,0.011047031110389082,12311
BHI-003,marine_renewable_energy,2012,0.011047031110389082,12311
BHI-002,marine_renewable_energy,2012,0.011047031110389082,12311
BHI-007,marine_renewable_energy,2012,0.011047031110389082,12311
BHI-006,marine_renewable_energy,2012,0.011047031110389082,12311
BHI-012,port_activities,2012,0.05174234424498416,12311
BHI-009,port_activities,2012,0.05174234424498416,12311
BHI-015,port_activities,2012,0.05174234424498416,12311
BHI-003,port_activities,2012,0.05174234424498416,12311
BHI-002,port_activities,2012,0.05174234424498416,12311
BHI-007,port_activities,2012,0.05174234424498416,12311
BHI-006,port_activities,2012,0.05174234424498416,12311
BHI-012,shipbuilding_and_repair,2012,0.016164405815936967,12311
BHI-009,shipbuilding_and_repair,2012,0.016164405815936967,12311
BHI-015,shipbuilding_and_repair,2012,0.016164405815936967,12311
BHI-003,shipbuilding_and_repair,2012,0.016164405815936967,12311
BHI-002,shipbuilding_and_repair,2012,0.016164405815936967,12311
BHI-007,shipbuilding_and_repair,2012,0.016164405815936967,12311
BHI-006,shipbuilding_and_repair,2012,0.016164405815936967,12311
BHI-012,maritime_transport,2012,0.2985135244902932,12311
BHI-009,maritime_transport,2012,0.2985135244902932,12311
BHI-015,maritime_transport,2012,0.2985135244902932,12311
BHI-003,maritime_transport,2012,0.2985135244902932,12311
BHI-002,maritime_transport,2012,0.2985135244902932,12311
BHI-007,maritime_transport,2012,0.2985135244902932,12311
BHI-006,maritime_transport,2012,0.2985135244902932,12311
BHI-012,coastal_tourism,2012,0.22613922508325887,12311
BHI-009,coastal_tourism,2012,0.22613922508325887,12311
BHI-015,coastal_tourism,2012,0.22613922508325887,12311
BHI-003,coastal_tourism,2012,0.22613922508325887,12311
BHI-002,coastal_tourism,2012,0.22613922508325887,12311
BHI-007,coastal_tourism,2012,0.22613922508325887,12311
BHI-006,coastal_tourism,2012,0.22613922508325887,12311
BHI-012,marine_living_resources,2013,0.051631037798653745,13519
BHI-009,marine_living_resources,2013,0.051631037798653745,13519
BHI-015,marine_living_resources,2013,0.051631037798653745,13519
BHI-003,marine_living_resources,2013,0.051631037798653745,13519
BHI-002,marine_living_resources,2013,0.051631037798653745,13519
BHI-007,marine_living_resources,2013,0.051631037798653745,13519
BHI-006,marine_living_resources,2013,0.051631037798653745,13519
BHI-012,marine_nonliving_resources,2013,0.3926325911679858,13519
BHI-009,marine_nonliving_resources,2013,0.3926325911679858,13519
BHI-015,marine_nonliving_resources,2013,0.3926325911679858,13519
BHI-003,marine_nonliving_resources,2013,0.3926325911679858,13519
BHI-002,marine_nonliving_resources,2013,0.3926325911679858,13519
BHI-007,marine_nonliving_resources,2013,0.3926325911679858,13519
BHI-006,marine_nonliving_resources,2013,0.3926325911679858,13519
BHI-012,marine_renewable_energy,2013,0.016199423034248095,13519
BHI-009,marine_renewable_energy,2013,0.016199423034248095,13519
BHI-015,marine_renewable_energy,2013,0.016199423034248095,13519
BHI-003,marine_renewable_energy,2013,0.016199423034248095,13519
BHI-002,marine_renewable_energy,2013,0.016199423034248095,13519
BHI-007,marine_renewable_energy,2013,0.016199423034248095,13519
BHI-006,marine_renewable_energy,2013,0.016199423034248095,13519
BHI-012,port_activities,2013,0.047118869738886016,13519
BHI-009,port_activities,2013,0.047118869738886016,13519
BHI-015,port_activities,2013,0.047118869738886016,13519
BHI-003,port_activities,2013,0.047118869738886016,13519
BHI-002,port_activities,2013,0.047118869738886016,13519
BHI-007,port_activities,2013,0.047118869738886016,13519
BHI-006,port_activities,2013,0.047118869738886016,13519
BHI-012,shipbuilding_and_repair,2013,0.014720023670389822,13519
BHI-009,shipbuilding_and_repair,2013,0.014720023670389822,13519
BHI-015,shipbuilding_and_repair,2013,0.014720023670389822,13519
BHI-003,shipbuilding_and_repair,2013,0.014720023670389822,13519
BHI-002,shipbuilding_and_repair,2013,0.014720023670389822,13519
BHI-007,shipbuilding_and_repair,2013,0.014720023670389822,13519
BHI-006,shipbuilding_and_repair,2013,0.014720023670389822,13519
BHI-012,maritime_transport,2013,0.27183963310895776,13519
BHI-009,maritime_transport,2013,0.27183963310895776,13519
BHI-015,maritime_transport,2013,0.27183963310895776,13519
BHI-003,maritime_transport,2013,0.27183963310895776,13519
BHI-002,maritime_transport,2013,0.27183963310895776,13519
BHI-007,maritime_transport,2013,0.27183963310895776,13519
BHI-006,maritime_transport,2013,0.27183963310895776,13519
BHI-012,coastal_tourism,2013,0.2059323914490717,13519
BHI-009,coastal_tourism,2013,0.2059323914490717,13519
BHI-015,coastal_tourism,2013,0.2059323914490717,13519
BHI-003,coastal_tourism,2013,0.2059323914490717,13519
BHI-002,coastal_tourism,2013,0.2059323914490717,13519
BHI-007,coastal_tourism,2013,0.2059323914490717,13519
