region_id,helcom_id,year,BQR,area_km2,feeder_group,spatial_group
BHI-021,SEA-009,2018,NA,10912.177575362999,"benthic_feeders, wintering_birds",Gotland Group
BHI-021,SEA-009,2018,NA,10912.177575362999,"grazing_feeders, wintering_birds",Gotland Group
BHI-022,SEA-009,2018,NA,8068.0305240299995,"wading_feeders, wintering_birds",Gotland Group
BHI-022,SEA-009,2018,NA,8068.0305240299995,"surface_feeders, wintering_birds",Gotland Group
BHI-022,SEA-009,2018,NA,8068.0305240299995,"pelagic_feeders, wintering_birds",Gotland Group
BHI-022,SEA-009,2018,NA,8068.0305240299995,"benthic_feeders, wintering_birds",Gotland Group
BHI-022,SEA-009,2018,NA,8068.0305240299995,"grazing_feeders, wintering_birds",Gotland Group
BHI-020,SEA-009,2018,NA,20921.69821492,"wading_feeders, wintering_birds",Gotland Group
BHI-020,SEA-009,2018,NA,20921.69821492,"surface_feeders, wintering_birds",Gotland Group
BHI-020,SEA-009,2018,NA,20921.69821492,"pelagic_feeders, wintering_birds",Gotland Group
BHI-020,SEA-009,2018,NA,20921.69821492,"benthic_feeders, wintering_birds",Gotland Group
BHI-020,SEA-009,2018,NA,20921.69821492,"grazing_feeders, wintering_birds",Gotland Group
BHI-026,SEA-010,2018,NA,26032.50170388,"wading_feeders, wintering_birds",Gotland Group
BHI-026,SEA-010,2018,NA,26032.50170388,"surface_feeders, wintering_birds",Gotland Group
BHI-026,SEA-010,2018,NA,26032.50170388,"pelagic_feeders, wintering_birds",Gotland Group
BHI-026,SEA-010,2018,NA,26032.50170388,"benthic_feeders, wintering_birds",Gotland Group
BHI-026,SEA-010,2018,NA,26032.50170388,"grazing_feeders, wintering_birds",Gotland Group
BHI-028,SEA-011,2018,NA,2443.23163649,"wading_feeders, wintering_birds",Gotland Group
BHI-028,SEA-011,2018,NA,2443.23163649,"surface_feeders, wintering_birds",Gotland Group
BHI-028,SEA-011,2018,NA,2443.23163649,"pelagic_feeders, wintering_birds",Gotland Group
BHI-028,SEA-011,2018,NA,2443.23163649,"benthic_feeders, wintering_birds",Gotland Group
BHI-028,SEA-011,2018,NA,2443.23163649,"grazing_feeders, wintering_birds",Gotland Group
BHI-027,SEA-011,2018,NA,6231.0013202499995,"wading_feeders, wintering_birds",Gotland Group
BHI-027,SEA-011,2018,NA,6231.0013202499995,"surface_feeders, wintering_birds",Gotland Group
BHI-027,SEA-011,2018,NA,6231.0013202499995,"pelagic_feeders, wintering_birds",Gotland Group
BHI-027,SEA-011,2018,NA,6231.0013202499995,"benthic_feeders, wintering_birds",Gotland Group
BHI-027,SEA-011,2018,NA,6231.0013202499995,"grazing_feeders, wintering_birds",Gotland Group
BHI-031,SEA-012,2018,NA,9996.28310033,"wading_feeders, wintering_birds",Åland Group
BHI-031,SEA-012,2018,NA,9996.28310033,"surface_feeders, wintering_birds",Åland Group
BHI-031,SEA-012,2018,NA,9996.28310033,"pelagic_feeders, wintering_birds",Åland Group
BHI-031,SEA-012,2018,NA,9996.28310033,"benthic_feeders, wintering_birds",Åland Group
BHI-031,SEA-012,2018,NA,9996.28310033,"grazing_feeders, wintering_birds",Åland Group
BHI-030,SEA-012,2018,NA,8476.9206145,"wading_feeders, wintering_birds",Åland Group
BHI-030,SEA-012,2018,NA,8476.9206145,"surface_feeders, wintering_birds",Åland Group
BHI-030,SEA-012,2018,NA,8476.9206145,"pelagic_feeders, wintering_birds",Åland Group
BHI-030,SEA-012,2018,NA,8476.9206145,"benthic_feeders, wintering_birds",Åland Group
BHI-030,SEA-012,2018,NA,8476.9206145,"grazing_feeders, wintering_birds",Åland Group
BHI-029,SEA-012,2018,NA,9026.52928116,"wading_feeders, wintering_birds",Åland Group
BHI-029,SEA-012,2018,NA,9026.52928116,"surface_feeders, wintering_birds",Åland Group
BHI-029,SEA-012,2018,NA,9026.52928116,"pelagic_feeders, wintering_birds",Åland Group
BHI-029,SEA-012,2018,NA,9026.52928116,"benthic_feeders, wintering_birds",Åland Group
BHI-029,SEA-012,2018,NA,9026.52928116,"grazing_feeders, wintering_birds",Åland Group
BHI-034,SEA-013,2018,NA,4719.853982189999,"wading_feeders, wintering_birds",Gulf of Finland
BHI-034,SEA-013,2018,NA,4719.853982189999,"surface_feeders, wintering_birds",Gulf of Finland
BHI-034,SEA-013,2018,NA,4719.853982189999,"pelagic_feeders, wintering_birds",Gulf of Finland
BHI-034,SEA-013,2018,NA,4719.853982189999,"benthic_feeders, wintering_birds",Gulf of Finland
BHI-034,SEA-013,2018,NA,4719.853982189999,"grazing_feeders, wintering_birds",Gulf of Finland
BHI-032,SEA-013,2018,NA,4073.492565139999,"wading_feeders, wintering_birds",Gulf of Finland
BHI-032,SEA-013,2018,NA,4073.492565139999,"surface_feeders, wintering_birds",Gulf of Finland
BHI-032,SEA-013,2018,NA,4073.492565139999,"pelagic_feeders, wintering_birds",Gulf of Finland
BHI-032,SEA-013,2018,NA,4073.492565139999,"benthic_feeders, wintering_birds",Gulf of Finland
BHI-032,SEA-013,2018,NA,4073.492565139999,"grazing_feeders, wintering_birds",Gulf of Finland
BHI-033,SEA-013,2018,NA,7819.03575331,"wading_feeders, wintering_birds",Gulf of Finland
BHI-033,SEA-013,2018,NA,7819.03575331,"surface_feeders, wintering_birds",Gulf of Finland
BHI-033,SEA-013,2018,NA,7819.03575331,"pelagic_feeders, wintering_birds",Gulf of Finland
BHI-033,SEA-013,2018,NA,7819.03575331,"benthic_feeders, wintering_birds",Gulf of Finland
BHI-033,SEA-013,2018,NA,7819.03575331,"grazing_feeders, wintering_birds",Gulf of Finland
BHI-036,SEA-014,2018,NA,0,"wading_feeders, wintering_birds",Åland Group
BHI-036,SEA-014,2018,NA,0,"surface_feeders, wintering_birds",Åland Group
BHI-036,SEA-014,2018,NA,0,"pelagic_feeders, wintering_birds",Åland Group
BHI-036,SEA-014,2018,NA,0,"benthic_feeders, wintering_birds",Åland Group
BHI-036,SEA-014,2018,NA,0,"grazing_feeders, wintering_birds",Åland Group
BHI-035,SEA-014,2018,NA,1126.523003763,"wading_feeders, wintering_birds",Åland Group
BHI-035,SEA-014,2018,NA,1126.523003763,"surface_feeders, wintering_birds",Åland Group
BHI-035,SEA-014,2018,NA,1126.523003763,"pelagic_feeders, wintering_birds",Åland Group
BHI-035,SEA-014,2018,NA,1126.523003763,"benthic_feeders, wintering_birds",Åland Group
BHI-035,SEA-014,2018,NA,1126.523003763,"grazing_feeders, wintering_birds",Åland Group
BHI-038,SEA-015,2018,NA,23899.08038758557,"wading_feeders, wintering_birds",Bothnia Group
BHI-038,SEA-015,2018,NA,23899.08038758557,"surface_feeders, wintering_birds",Bothnia Group
BHI-038,SEA-015,2018,NA,23899.08038758557,"pelagic_feeders, wintering_birds",Bothnia Group
BHI-038,SEA-015,2018,NA,23899.08038758557,"benthic_feeders, wintering_birds",Bothnia Group
BHI-038,SEA-015,2018,NA,23899.08038758557,"grazing_feeders, wintering_birds",Bothnia Group
BHI-037,SEA-015,2018,NA,25678.18567645,"wading_feeders, wintering_birds",Bothnia Group
BHI-037,SEA-015,2018,NA,25678.18567645,"surface_feeders, wintering_birds",Bothnia Group
BHI-037,SEA-015,2018,NA,25678.18567645,"pelagic_feeders, wintering_birds",Bothnia Group
BHI-037,SEA-015,2018,NA,25678.18567645,"benthic_feeders, wintering_birds",Bothnia Group
BHI-037,SEA-015,2018,NA,25678.18567645,"grazing_feeders, wintering_birds",Bothnia Group
